datetime,grid1-loss,snow_depth,season_x,week_x,month_x,dew_point,dew_point_max,dew_point_min,grid1-temp_min,dew_point_mean,grid1-temp_max,temperature_max,grid1-temp,grid1-load,temperature,temperature_min,grid1-temp_mean,temperature_mean,ewma,demand
2017-12-09 10:00:00+00:00,19.904,0.0,-1.8369701987210287e-16,0.88545602565321,0.8660254037844384,1.17,2.15,-1.05,1.2000000000000457,0.87125,3.0,4.07,2.800000000000012,499.612,3.65,1.09,2.191666666666684,2.75625,22.281,378.2729434149
2017-12-10 10:00:00+00:00,20.581,0.0,-1.8369701987210287e-16,0.88545602565321,0.8660254037844384,-8.44,0.63,-8.44,-4.0,-3.362916666666667,2.900000000000034,3.6,-3.7999999999999545,481.044,-3.95,-3.95,-0.9083333333333125,0.39625,20.16730506280242,389.9886641637
2017-12-11 10:00:00+00:00,26.796,0.0,-1.8369701987210287e-16,0.9350162426854148,0.8660254037844384,-7.45,-7.45,-10.55,-6.0,-9.327916666666669,-2.5,-2.5,-5.199999999999989,534.477,-2.5,-5.06,-4.824999999999986,-4.342083333333333,20.53517418114436,465.8834019594
2017-12-12 10:00:00+00:00,29.528,0.0,-1.8369701987210287e-16,0.9350162426854148,0.8660254037844384,-10.74,-6.9,-10.75,-6.199999999999989,-9.060416666666669,-3.2999999999999545,-2.03,-3.899999999999977,532.102,-7.1,-7.41,-4.90833333333331,-5.550000000000001,26.10247575286967,482.8795949333
2017-12-13 10:00:00+00:00,29.404,0.0,-1.8369701987210287e-16,0.9350162426854148,0.8660254037844384,-9.98,-2.28,-10.7,-3.899999999999977,-8.386249999999999,-1.3999999999999773,-0.23,-1.6999999999999886,513.794,-4.46,-7.02,-2.6458333333333077,-4.49125,29.148547801000475,456.9618078278
2017-12-14 10:00:00+00:00,32.635,0.0,-1.8369701987210287e-16,0.9350162426854148,0.8660254037844384,-7.84,-4.89,-12.05,-8.399999999999977,-8.635833333333334,-1.8999999999999773,-3.24,-8.0,488.238,-5.48,-6.15,-4.879166666666646,-5.0975,29.37570304699176,469.926653516
2017-12-15 10:00:00+00:00,33.15,0.0,-1.8369701987210287e-16,0.9350162426854148,0.8660254037844384,-7.6,-7.53,-8.95,-10.699999999999989,-8.0175,-7.399999999999977,-5.1,-9.399999999999975,496.0,-5.39,-6.65,-9.35416666666665,-5.775416666666668,32.27396113213985,484.5074037776
2017-12-16 10:00:00+00:00,27.653,0.0,-1.8369701987210287e-16,0.9350162426854148,0.8660254037844384,-6.52,-5.65,-7.46,-9.199999999999989,-6.614166666666667,-2.1999999999999886,-2.88,-2.1999999999999886,465.085,-3.38,-5.25,-4.516666666666649,-3.946666666666667,33.0529594155998,419.4798553499
2017-12-17 10:00:00+00:00,22.443,0.0,-1.8369701987210287e-16,0.9350162426854148,0.8660254037844384,-5.34,-2.51,-6.0,-3.2999999999999545,-3.692916666666667,-0.2999999999999545,0.69,-2.3999999999999773,474.086,-1.15,-3.09,-1.2291666666666403,-0.8566666666666666,28.25116434709929,406.6486213669
2017-12-18 10:00:00+00:00,24.67,0.0,-1.8369701987210287e-16,0.970941817426052,0.8660254037844384,-0.12,1.41,-9.84,-4.2999999999999545,-5.916666666666667,3.400000000000034,4.75,3.200000000000045,549.958,3.84,-4.65,-0.9166666666666382,-1.6504166666666666,23.08638202700032,452.9040646913
